10251,2009-11-12 23:44:20,116.445757,39.991322
10251,2009-11-12 23:44:25,116.445751,39.991394
10251,2009-11-12 23:44:30,116.445732,39.991462
10251,2009-11-12 23:44:35,116.44574,39.991538
10251,2009-11-12 23:44:40,116.445712,39.991596
10251,2009-11-12 23:44:45,116.445676,39.991665
10251,2009-11-12 23:44:50,116.445612,39.991726
10251,2009-11-12 23:44:55,116.445578,39.991776
10251,2009-11-12 23:45:00,116.445552,39.991843
10251,2009-11-12 23:45:05,116.445546,39.991909
10251,2009-11-12 23:45:10,116.445475,39.991949
10251,2009-11-12 23:45:15,116.445437,39.991998
10251,2009-11-12 23:45:20,116.445386,39.992037
10251,2009-11-12 23:45:25,116.445311,39.992061
10251,2009-11-12 23:45:30,116.445276,39.992113
10251,2009-11-12 23:45:35,116.445264,39.992179
10251,2009-11-12 23:45:40,116.445249,39.992253
10251,2009-11-12 23:45:45,116.445214,39.992302
10251,2009-11-12 23:45:50,116.445202,39.992355
10251,2009-11-12 23:45:55,116.445156,39.992403
10251,2009-11-12 23:46:00,116.445123,39.992462
10251,2009-11-12 23:46:05,116.445056,39.992505
10251,2009-11-12 23:46:10,116.445048,39.992565
10251,2009-11-12 23:46:15,116.445035,39.992628
10251,2009-11-12 23:46:20,116.444989,39.992686
10251,2009-11-12 23:46:25,116.444967,39.992746
10251,2009-11-12 23:46:30,116.444944,39.992803
10251,2009-11-12 23:46:35,116.444909,39.992856
10251,2009-11-12 23:46:40,116.444888,39.992912
10251,2009-11-12 23:46:45,116.444845,39.992939
10251,2009-11-12 23:46:50,116.444755,39.992931
10251,2009-11-12 23:46:55,116.444687,39.992925
10251,2009-11-12 23:47:00,116.444626,39.992924
10251,2009-11-12 23:47:05,116.444565,39.99293
10251,2009-11-12 23:47:10,116.444486,39.99291
10251,2009-11-12 23:47:15,116.444416,39.992892
10251,2009-11-12 23:47:20,116.444321,39.992876
10251,2009-11-12 23:47:25,116.444228,39.992869
10251,2009-11-12 23:47:30,116.444152,39.992857
10251,2009-11-12 23:47:35,116.444091,39.992851
10251,2009-11-12 23:47:40,116.444021,39.992843
10251,2009-11-12 23:47:45,116.44396,39.992834
10251,2009-11-12 23:47:50,116.443884,39.992836
10251,2009-11-12 23:47:55,116.443802,39.992835
10251,2009-11-12 23:48:00,116.443739,39.992827
10251,2009-11-12 23:48:05,116.443651,39.992816
10251,2009-11-12 23:48:10,116.443584,39.992801
10251,2009-11-12 23:48:15,116.443518,39.992774
10251,2009-11-12 23:48:20,116.443436,39.992749
10251,2009-11-12 23:48:25,116.443373,39.992731
10251,2009-11-12 23:48:30,116.443315,39.992718
10251,2009-11-12 23:48:35,116.443243,39.992698
10251,2009-11-12 23:48:40,116.443157,39.992688
10251,2009-11-12 23:48:45,116.443102,39.992714
10251,2009-11-12 23:48:50,116.443031,39.992754
10251,2009-11-12 23:48:55,116.442972,39.992777
10251,2009-11-12 23:49:00,116.442922,39.9928
10251,2009-11-12 23:49:05,116.442854,39.992823
10251,2009-11-12 23:49:10,116.442801,39.992858
10251,2009-11-12 23:49:15,116.442739,39.99287
10251,2009-11-12 23:49:20,116.442695,39.992905
10251,2009-11-12 23:49:25,116.442608,39.992914
10251,2009-11-12 23:49:30,116.442534,39.992926
10251,2009-11-12 23:49:35,116.44249,39.99294
10251,2009-11-12 23:49:40,116.44242,39.992955
10251,2009-11-12 23:49:45,116.442357,39.992961
10251,2009-11-12 23:49:50,116.442299,39.993001
10251,2009-11-12 23:49:55,116.442282,39.993059
10251,2009-11-12 23:50:00,116.442246,39.993118
10251,2009-11-12 23:50:05,116.442194,39.993146
10251,2009-11-12 23:50:10,116.442174,39.993178
10251,2009-11-12 23:50:15,116.442166,39.993211
10251,2009-11-12 23:50:20,116.442199,39.993282
10251,2009-11-12 23:50:25,116.442227,39.993328
10251,2009-11-12 23:50:30,116.442233,39.993391
10251,2009-11-12 23:50:35,116.442215,39.993465
10251,2009-11-12 23:50:40,116.442202,39.993506
10251,2009-11-12 23:50:45,116.442137,39.993523
10251,2009-11-12 23:50:50,116.442088,39.993539
10251,2009-11-12 23:50:55,116.442033,39.993506
10251,2009-11-12 23:51:00,116.441993,39.993476
10251,2009-11-12 23:51:05,116.441978,39.993427
10251,2009-11-12 23:51:10,116.441914,39.993386
10251,2009-11-12 23:51:15,116.441924,39.993366
10251,2009-11-12 23:51:20,116.441899,39.993346
10251,2009-11-12 23:51:25,116.441874,39.993304
10251,2009-11-12 23:51:30,116.441819,39.993289
10251,2009-11-12 23:51:35,116.441777,39.99332
10251,2009-11-12 23:51:40,116.441707,39.993363
10251,2009-11-12 23:51:45,116.441656,39.993394
10251,2009-11-12 23:51:50,116.441592,39.993424
10251,2009-11-12 23:51:55,116.441545,39.99344
10251,2009-11-12 23:52:00,116.441538,39.993457
10251,2009-11-12 23:52:05,116.44152,39.993478
10251,2009-11-12 23:52:10,116.441494,39.993494
10251,2009-11-12 23:52:15,116.441459,39.993509
